session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group
21090309525644156,594,482541,navigate_click,undefined,12,,275.2574543991364,-102.22685249399656,847.0,384.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
21090309544385196,1010,1408190,navigate_click,undefined,19,,1244.9608075293545,-640.0390072229237,878.0,528.0,,,,tunic.wildlife.center,,0,0,1,13-22
21090310263641044,268,430115,map_hover,basic,8,,,,,,17.0,,tunic.historicalsociety,tunic.humanecology.frontdesk,,0,0,1,5-12
21090310583819304,1004,1638873,navigate_click,undefined,18,,257.65199282246283,-627.0869655257814,136.0,501.0,,,,tunic.wildlife.center,,0,0,1,13-22
21090311054562836,1764,3190582,navigate_click,undefined,16,,-479.7947851396013,-165.8908224993566,738.0,462.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21090311433071344,412,1279994,navigate_click,undefined,8,,-176.8886110628324,-236.0,200.0,566.0,,,,tunic.drycleaner.frontdesk,,1,0,1,5-12
21090311442191564,1786,2675186,navigate_click,undefined,21,,-41.151062540359675,218.22508835639098,377.0,178.0,,,,tunic.historicalsociety.collection_flag,,1,0,1,13-22
21090312050068044,355,1403729,navigate_click,undefined,9,,-374.97756758155305,140.33283020582607,451.0,222.0,,,worker,tunic.library.frontdesk,,0,0,1,5-12
21090312050068044,655,1923487,cutscene_click,basic,16,,13.83071242939826,-106.73567972356159,554.0,415.0,,Here's your scarf back!,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,0,0,1,13-22
21090312170618844,814,1340286,person_click,basic,21,,-20.34855950147734,-82.00000000000001,388.0,412.0,,Teddy's helping too.,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,0,1,13-22
21090312390685224,229,411069,navigate_click,undefined,6,,-52.23744292237443,127.72527246641528,386.0,184.0,,,tofrontdesk,tunic.historicalsociety.stacks,,0,0,1,5-12
21090313132166348,160,340296,object_click,basic,3,,455.7323302136325,-294.0,466.0,624.0,,,plaque,tunic.kohlcenter.halloffame,,0,0,1,0-4
21090313132166348,776,2823427,navigate_click,undefined,18,,99.8352325051968,-169.43003367820475,789.0,423.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21090313352463652,120,361974,cutscene_click,basic,3,,95.73233021363069,-125.00000000000004,106.0,455.0,,Our shirt is too old to be a basketball jersey!,togrampa,tunic.kohlcenter.halloffame,tunic.kohlcenter.halloffame.togrampa,1,0,1,0-4
21090313493696370,1537,3454602,navigate_click,undefined,22,,-357.1454797892366,-232.8509642750085,613.0,515.0,,,,tunic.historicalsociety.closet_dirty,,1,1,1,13-22
21090314224524320,674,1482932,navigate_click,undefined,17,,-1072.3674605761025,-171.7634358424604,166.0,473.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21090314300157120,411,599314,object_click,basic,11,,-97.27447278056971,-122.24441987105705,267.0,454.0,,,journals.pic_2.bingo,tunic.historicalsociety.stacks,,0,0,1,5-12
21090314351993460,80,47320,cutscene_click,basic,2,,-92.19181714367753,230.46856880569,358.0,175.0,,undefined,cs,tunic.historicalsociety.collection,tunic.historicalsociety.collection.cs,0,0,1,0-4
21090314351993460,506,362713,person_click,basic,11,,-33.03714965069383,-4.999999999999996,376.0,335.0,,Yep.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
21090314351993460,823,640421,navigate_click,undefined,17,,-435.90274443105056,-163.79809926467962,525.0,460.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,13-22
21090314373117628,716,882266,notification_click,basic,8,,312.9397703375517,-33.97058105468751,743.7132568359375,363.9705810546875,,Theodora Youmans must be the owner!,,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.logbook.page.bingo,0,0,1,5-12
21090314373117628,988,1514670,cutscene_click,basic,13,,311.2999420286334,169.92767970162387,693.9705810546875,195.3308868408203,,Let's follow those scratch marks!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22
21090314552131350,1005,1404570,notification_click,basic,21,,420.72552760847265,-86.2444197415549,785.0,418.0,,This is perfect for the exhibit.,,tunic.historicalsociety.stacks,tunic.historicalsociety.stacks.journals_flag.pic_2.bingo,0,0,1,13-22
21090315002267364,573,809394,map_hover,basic,11,,,,,,434.0,,tunic.capitol_1,tunic.library.frontdesk,,0,0,1,5-12
21090315215930452,728,1739586,navigate_click,undefined,16,,-353.0245537015574,-250.0,71.0,580.0,,,,tunic.historicalsociety.frontdesk,,0,1,1,13-22
21090315215930452,868,1913359,navigate_click,undefined,18,,603.1225757934516,-65.30666422208904,836.0,373.0,,,,tunic.historicalsociety.collection_flag,,0,1,1,13-22
21090316452979650,369,689378,navigate_click,undefined,11,,-635.2530365027908,-173.36145639973685,58.0,459.0,,,,tunic.library.frontdesk,,0,0,1,5-12
21090316493089990,392,310497,object_click,basic,11,,190.03756642602863,43.75558025844509,560.0,288.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21090317141316296,427,620904,person_click,basic,11,,-19.348500905710107,-180.0,389.0,510.0,,Nope. But Youmans and other suffragists worked hard to change that.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,1,0,1,5-12
21090317241695372,789,845710,person_click,basic,17,,221.602428101957,78.14718865616635,614.0,254.0,,I haven't quite figured it out just yet...,boss,tunic.capitol_2.hall,tunic.capitol_2.hall.boss.haveyougotit,0,0,1,13-22
21090317241695372,890,85733127,person_click,basic,18,,512.1145299955767,-456.682548470368,535.0,373.0,,Got one!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21090317241695372,1070,85946218,navigate_click,undefined,21,,-29.162796978297372,-282.0,418.0,612.0,,,tofrontdesk,tunic.library.microfiche,,0,0,1,13-22
21090317320423108,882,1903789,person_click,basic,21,,-4.3485009328447655,-108.00000000000004,404.0,438.0,,It's for the flag display!,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,1,1,13-22
21090317414205124,925,2138528,navigate_click,undefined,21,,345.4819656603749,109.75558025844505,766.0,222.0,,,journals_flag,tunic.historicalsociety.stacks,,0,0,1,13-22
21090317442841612,971,1693641,navigate_click,undefined,14,,-847.0087695173352,-180.66071628162229,828.0,478.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21090318462427784,155,44963605,navigate_click,undefined,3,,452.6345945012343,-100.0,815.0,430.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21090319315262220,1040,2434707,navigate_click,undefined,22,,608.1151484976355,-11.634937096041574,786.0,328.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,13-22
21090323125711476,384,984594,person_click,basic,6,,-802.5894517023416,-16.162649345442222,121.0,313.0,,You'll have to get started without me.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
21090408341642704,848,5385572,navigate_click,undefined,19,,43.31386253590632,-896.0463710251349,786.0,646.0,,,tomap,tunic.wildlife.center,,0,0,1,13-22
21090408390931296,125,124414,navigate_click,undefined,3,,-71.71252878167041,38.644757846288684,424.0,293.0,,,,tunic.historicalsociety.basement,,0,0,1,0-4
21090408453062270,525,312626,navigate_click,undefined,9,,-3.2120761730358525,112.0,434.0,218.0,,,reader,tunic.library.microfiche,,0,0,0,5-12
21090408462407420,1220,781489,navigate_click,undefined,17,,303.1401496095718,-115.15749988272276,624.0,391.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21090409062747124,723,919913,cutscene_click,basic,16,,-962.5542982689324,-177.58541201145638,208.0,510.0,,You stole Teddy! How could you?!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21090409135450170,926,2212774,object_click,basic,21,,396.7253982379663,-80.24441974155494,761.0,412.0,,,journals_flag.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,13-22
21090409543099108,580,1060300,navigate_click,undefined,14,,-1121.2199355024004,-145.46481774890313,619.0,447.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21090410055253896,1568,9323318,object_hover,undefined,21,,,,,,51.0,,journals_flag.hub.topics_old,tunic.historicalsociety.stacks,,0,0,1,13-22
21090410092126464,595,953730,person_click,basic,14,,26.62195668379721,-154.27662377498382,644.0,456.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,0,0,0,13-22
21090410092126464,940,3396709,navigate_click,undefined,20,,71.06185137536896,-62.59082346397952,601.0,378.0,,,,tunic.library.frontdesk,,0,0,0,13-22
21090410243523012,484,763617,object_click,basic,11,,427.72552760810026,-89.24441974155495,792.0,421.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21090410274279836,905,986200,person_click,basic,11,,101.84517160235846,-124.0,568.0,454.0,,Badgers? No.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.badger,0,0,1,5-12
21090410343652420,492,676957,person_click,basic,11,,-32.348516720003516,45.0,376.0,285.0,,I can't calm down. This is important!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,1,1,5-12
21090410432830176,1330,2316036,person_click,basic,21,,-351.7591268185621,6.4697795211731295,277.0,325.0,,"Now I just need some old photos, like last time.",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.nelson,0,0,1,13-22
21090410432830176,1510,2416706,map_hover,basic,21,,,,,,66.0,,tunic.capitol_2,tunic.historicalsociety.entry,,0,0,1,13-22
21090410475747070,597,1003951,person_click,basic,12,,-81.38159511045663,68.0,328.0,262.0,,I found it!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.foundtheodora,0,0,1,5-12
21090411005350544,616,1336207,cutscene_click,basic,18,,180.49844864768642,-154.95157564636216,424.0,429.0,,Wait! Can't I do it?,groupconvo_flag,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo_flag,1,1,1,13-22
21090411071563136,11,9677,person_click,basic,0,,572.1131836984829,-84.7483939099167,676.0,369.0,,\u00f0\u0178\u02dc\u00b4,teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0,0,1,0-4
21090411094552404,265,301243,navigate_click,undefined,6,,188.99944342307262,152.4436835853609,275.0,236.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12
21090411460474664,157,202108,cutscene_click,basic,5,,-438.95583598743065,-98.03137476832899,553.0,408.0,,I got here and the whole place was ransacked!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
21090412085264012,764,1472669,person_click,basic,18,,86.41667110643152,121.4310942210027,404.0,250.0,,I have to head over there and check out the animals.,boss,tunic.historicalsociety.entry,tunic.historicalsociety.entry.boss.flag,0,0,1,13-22
21090413112698924,1136,703309802,object_click,basic,20,,29.837203313089837,-223.0,477.0,553.0,,,reader_flag.paper1.next,tunic.library.microfiche,,0,0,1,13-22
21090413160309764,667,1597066,navigate_click,undefined,9,,-58.611453181818284,-74.2643330628022,371.0,374.0,,,,tunic.historicalsociety.basement,,0,0,0,5-12
21090413401075544,179,202386,map_hover,basic,4,,,,,,417.0,,toentry,tunic.kohlcenter.halloffame,,0,0,1,0-4
21090414113917216,1171,710629,navigate_click,undefined,15,,-1296.1448436738858,-171.35929583993413,105.0,467.0,,,,tunic.historicalsociety.cage,,0,1,1,13-22
21090414115437090,196,845357,navigate_click,undefined,6,,403.0688361039918,-206.9869947397816,775.0,496.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21090414521533492,273,566440,map_click,undefined,8,,426.88003585218183,42.000000000000014,578.0,288.0,,,tunic.drycleaner,tunic.humanecology.frontdesk,,1,1,1,5-12
21090415062501012,7,7762,person_click,basic,0,,579.5092590794459,-205.33885207963613,689.0,490.0,,"Hang tight, Teddy.",teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0,0,1,0-4
21090415062501012,447,665268,person_click,basic,11,,10.651499094341062,55.99999999999999,419.0,274.0,,Here's a call number to find more info in the Stacks.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
21090415580892428,314,470868,object_hover,undefined,8,,,,,,5643.0,,logbook.page.bingo,tunic.drycleaner.frontdesk,,0,0,1,5-12
21090416090762880,679,1014218,person_click,basic,18,,450.87279496964976,-643.0157930210191,488.0,516.0,,\u00f0\u0178\u00a6\u2014,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21090416484641388,621,1080978,cutscene_click,basic,13,,43.83740320876718,-208.4925607189779,578.0,479.0,,Check out the next artifact!,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
21090416590028430,423,1030665,object_click,basic,11,,432.72552760849413,-73.24441974155494,797.0,405.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21090417142779470,492,942929,navigate_click,undefined,11,,-773.8768630685864,-33.28639082777857,56.0,353.0,,,toentry,tunic.library.frontdesk,,0,0,1,5-12
21090417210432190,310,555870,object_click,basic,7,,404.2397643346627,18.000000000000007,762.0,312.0,,,businesscards.card_bingo.next,tunic.humanecology.frontdesk,,0,0,1,5-12
21090417322632480,881,1259535,navigate_click,undefined,20,,511.38087839205167,-132.2329384242793,849.0,457.0,,,tomap,tunic.flaghouse.entry,,1,1,1,13-22
21090419283143524,487,1049630,navigate_click,undefined,15,,-1352.9748593994009,-149.34892784528748,79.0,448.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21090420045926810,805,1002575,map_hover,basic,22,,,,,,634.0,,tomap,tunic.historicalsociety.entry,,0,0,1,13-22
21090420235541576,1220,55039179,navigate_click,undefined,21,,208.22765133692485,92.46978242342291,510.0,259.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21090422463351790,140,151301,navigate_click,undefined,4,,-168.6122021251329,-106.00000000000004,84.0,436.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21090422463351790,525,754376,cutscene_click,basic,13,,-140.29544372487806,-251.97472033766968,370.0,498.0,,The kidnapper probably took Teddy on the elevator!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22
21090508263895760,1774,884944,navigate_click,undefined,18,,140.09683623904334,-238.51926279274096,376.0,460.0,,,,tunic.historicalsociety.entry,,0,1,1,13-22
21090509480871610,559,1029454,navigate_click,undefined,12,,-458.696503303583,-158.36438761373446,52.0,422.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
21090509480871610,1926,5230126,navigate_click,undefined,9,,-444.33798620984163,231.89353395405809,278.0,152.0,,,worker,tunic.library.frontdesk,,0,0,1,5-12
21090509484468740,341,496559,person_click,basic,8,,120.66560637762274,17.0,512.0,313.0,,Here's the log book.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21090509535188720,119,221073,navigate_click,undefined,4,,-323.6608263120379,-82.99999999999999,103.0,413.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21090510060245990,928,11450128,person_click,basic,11,,-58.41717995500683,-7.999999999999979,350.0,338.0,,Okay. Thanks anyway.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
21090510060245990,2575,23262567,person_click,basic,18,,-336.2830725793418,-464.7855127481858,573.0,388.0,,Looks like it's not a deer hoof.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21090510295321264,1070,1150918,notebook_click,open,15,4.0,-161.21789052350243,-461.44940732372964,60.0,613.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21090510430652784,573,928568,navigate_click,undefined,11,,-380.8881821730285,-147.85012754335077,57.0,461.0,,,,tunic.historicalsociety.stacks,,0,0,1,5-12
21090510515375040,905,1460224,object_click,basic,18,,1053.2165541459315,-418.4951821550888,730.0,358.0,,,tracks.hub.deer,tunic.wildlife.center,,0,1,1,13-22
21090510562867950,377,507696,navigate_click,undefined,10,,-97.3221691939809,-258.0,369.0,588.0,,,tofrontdesk,tunic.library.microfiche,,1,1,1,5-12
21090511122469244,945,1425754,navigate_click,undefined,20,,496.28201286076967,-73.41518804552898,799.0,396.0,,,tomap,tunic.flaghouse.entry,,0,0,1,13-22
21090511463312500,18,51228,notification_click,basic,0,,-529.6076980538336,-333.6093126493145,495.0,610.0,,Found it!,,tunic.historicalsociety.closet,tunic.historicalsociety.closet.notebook,0,0,1,0-4
21090511533014696,790,1831928,navigate_click,undefined,16,,-60.370631079179105,-285.91093117408906,272.0,461.0,,,tostacks,tunic.historicalsociety.frontdesk,,0,0,1,13-22
21090512151880390,898,2389873,person_click,basic,19,,251.40654972792413,93.51952109815186,635.0,234.0,,What's a vexillophile? ,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22
21090515181364548,1012,2899196,notebook_click,close,21,6.0,408.6514990943412,304.0,817.0,26.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22
21090515210120080,1131,17624702,object_hover,undefined,21,,,,,,1050.0,,journals_flag.hub.topics,tunic.historicalsociety.stacks,,1,1,1,13-22
21090515441833996,295,666994,navigate_click,undefined,8,,673.0725925211406,-116.0,839.0,446.0,,,tohallway,tunic.humanecology.frontdesk,,1,1,1,5-12
21090516190621892,431,1084225,object_click,basic,11,,405.725527219179,-75.24441987155839,770.0,407.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21090516345934944,2146,3551422,navigate_click,undefined,21,,-406.8283752406545,-187.6341039842709,223.0,471.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21090517433023780,25,18226,notification_click,basic,0,,-545.0697409320184,-316.66846832350643,478.0,592.0,,Found it!,,tunic.historicalsociety.closet,tunic.historicalsociety.closet.notebook,0,0,1,0-4
21090518231126668,728,2061458,cutscene_click,basic,16,,-1264.972020108514,-135.07522560138122,136.0,449.0,,"Jolie- keep your badger under control, or he'll have to go.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,1,1,13-22
21090520323055384,882,1547840,person_click,basic,19,,325.9795408458472,-105.50421090640393,708.0,433.0,,"Hey, nice dog! What breed is he?",flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22
21090522264133580,303,743019,person_click,basic,8,,223.66575274544587,34.0,615.0,296.0,,I need to find the owner of this slip.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,1,1,1,5-12
21090609302210576,97,76514,navigate_click,undefined,2,,-649.1253705947337,-208.57426347073516,96.0,442.0,,,,tunic.historicalsociety.entry,,0,0,1,0-4
21090611414662388,802,1429955,navigate_click,undefined,19,,808.1447274499887,-651.1108395997334,569.0,532.0,,,,tunic.wildlife.center,,0,0,1,13-22
21090611431481470,815,1821886,navigate_click,undefined,19,,-285.8781209902784,-599.5149812626591,324.0,466.0,,,,tunic.wildlife.center,,0,0,1,13-22
21090612404487796,1317,1652010,navigate_click,undefined,20,,534.1407512256087,-39.7757007450898,844.0,359.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21090613231665630,783,316801,object_click,basic,11,,345.7255276084942,-21.244419741554893,710.0,353.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21090614262717264,2,2158,person_click,basic,0,,-404.99140522263224,40.685313829772205,389.0,294.0,,Just talking to Teddy.,gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0,0,1,0-4
21090614541972756,6,10634,person_click,basic,0,,-359.99140522263224,53.68531382977217,434.0,281.0,,Grab your notebook and come upstairs!,gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,1,0,1,0-4
21090616270054580,92,130031,object_hover,undefined,3,,,,,,10484.0,,plaque.face.date,tunic.kohlcenter.halloffame,,0,0,1,0-4
21090618043578508,751,1160800,observation_click,basic,18,,329.6981937024485,-416.1021221705506,452.0,346.0,,"It's OK, girl! Look, I found you a cricket!",remove_cup,tunic.wildlife.center,tunic.wildlife.center.remove_cup,0,0,1,13-22
21090618304790784,271,290213,object_click,basic,7,,63.2389605309976,-105.0,421.0,435.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
21090618304790784,735,758329,person_click,basic,17,,-156.91738900999746,51.82241497689495,310.0,292.0,,"Aha! Good catch, Jo.",gramps,tunic.historicalsociety.collection_flag,tunic.historicalsociety.collection_flag.gramps.flag,0,0,1,13-22
21090621142219772,864,2081980,object_click,basic,11,,-249.2744723915057,206.755580258445,115.0,125.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21090621212194740,1497,2611156,navigate_click,undefined,21,,-689.0003060916313,-97.64705004034072,94.0,403.0,,,,tunic.library.frontdesk,,1,1,1,13-22
21090621550217300,437,60968859,person_click,basic,10,,-414.1017501087809,205.7991644014295,228.0,172.0,,He was looking for a taxidermist.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12
21100010131686868,88,239207,navigate_click,undefined,3,,256.28383885835234,-169.6060845988433,761.0,423.0,,,,tunic.historicalsociety.entry,,0,0,1,0-4
21100012012311596,1409,19968396,object_hover,undefined,12,,,,,,666.0,,journals.hub.topics,tunic.historicalsociety.stacks,,0,0,1,5-12
21100012225840668,212,281309,navigate_click,undefined,6,,22.46576092414228,-106.96651037629681,225.0,452.0,,,,tunic.historicalsociety.closet_dirty,,0,1,1,5-12
21100012261081976,86,149633,person_click,basic,2,,208.65890797216932,-49.99541699245079,565.0,363.0,,"Ooh, I like clues!",gramps,tunic.historicalsociety.collection,tunic.historicalsociety.collection.gramps.found,0,0,1,0-4
21100012373633984,603,711314,person_click,basic,18,,708.9615208209458,-244.01529311920262,786.1775019913913,474.5194396972656,,Hmm. You could try the Aldo Leopold Wildlife Center.,boss,tunic.historicalsociety.entry,tunic.historicalsociety.entry.boss.flag,0,0,1,13-22
21100015433091936,724,1290197,person_click,basic,18,,-1024.5982911744436,-525.9969847145867,45.0,435.0,,"Wells, meet Teddy.",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,1,1,1,13-22
21100016123515396,501,1076355,checkpoint,basic,12,,,,,,,,chap2_finale_c,tunic.capitol_1.hall,,0,0,1,5-12
21100017370027708,726,1368468,object_click,basic,11,,425.69468824408943,-72.36750583244155,778.0,398.0,,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21100017370027708,834,1406615,navigate_click,undefined,12,,-161.87500640001414,-226.32539079300358,150.0,447.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
21100017461418364,658,1594174,navigate_click,undefined,13,,116.67334121287027,-125.62923567133278,453.0,413.0,,,,tunic.historicalsociety.basement,,0,0,1,13-22
21100017502591876,753,859163,navigate_click,undefined,19,,259.0445541334344,17.23877457531606,525.0,306.0,,,flag_girl,tunic.flaghouse.entry,,0,0,1,13-22
21100018354507050,98,52565,person_click,basic,2,,-127.76515768810891,-98.80348246211989,331.0,397.0,,Why don't you head to the Basketball Center and rustle up some clues?,gramps,tunic.historicalsociety.collection,tunic.historicalsociety.collection.gramps.found,0,0,1,0-4
21100101035747750,981,1564700,cutscene_click,basic,17,,381.2077611222882,-453.8123998302722,792.0,643.0,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,0,0,1,13-22
21100107401141484,1218,2347845,navigate_click,undefined,18,,-338.912513483015,-428.1468409665143,70.0,373.0,,,,tunic.wildlife.center,,0,0,1,13-22
21100108405605350,852,5570755,navigate_click,undefined,19,,-49.593450272101975,-85.48047890184773,334.0,413.0,,,colorbook,tunic.flaghouse.entry,,1,1,1,13-22
21100109145725400,104,170018,map_click,undefined,4,,-523.5866954665622,45.0,476.0,285.0,,,tunic.capitol_0,tunic.kohlcenter.halloffame,,0,0,1,0-4
21100109343393236,184,289558,navigate_click,undefined,5,,110.85262889914776,-63.11281791128707,606.0,366.0,,,tocloset_dirty,tunic.historicalsociety.basement,,0,1,1,5-12
21100109465426536,674,1797493,cutscene_click,basic,16,,-907.4513589515122,-233.8190272542727,451.0,536.0,,\u00f0\u0178\u02dc\u009d,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21100109541324932,374,446449,person_click,basic,9,,14.868336888912516,-182.0,408.0,512.0,,Hmmm... not sure. Why don't you try the library?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,0,5-12
21100109541324932,1114,2382371,navigate_click,undefined,21,,-759.6853477357021,-78.97838577572799,24.0,364.0,,,,tunic.capitol_2.hall,,0,0,0,13-22
21100110084566280,219,281821,person_click,basic,6,,-348.5894473575728,145.83735012719782,575.0,151.0,,"You're right, Gramps. Let's investigate!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
21100110573189410,934,3081777,object_click,basic,19,,226.78237384173082,84.0086654182977,632.0,242.0,,,colorbook,tunic.flaghouse.entry,,1,0,1,13-22
21100112300485170,702,1784483,person_click,basic,18,,-964.6588984943147,-438.693954509396,91.0,368.0,,Of course you do. You've got a rodent following you around.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.animals,0,1,1,13-22
21100112473984784,900,1435860,object_click,basic,21,,-78.27464782721951,23.75558025844507,286.0,308.0,,,journals_flag.pic_0.bingo,tunic.historicalsociety.stacks,,0,0,1,13-22
21100113113748464,479,806067,person_click,basic,15,,-1083.3497123346413,-260.91709198775425,212.0,545.0,,Oh! There was a staff directory in the entryway!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22
21100113313044692,704,1404123,navigate_click,undefined,18,,-1004.3906919503895,107.24974224109816,32.0,254.0,,,tocollectionflag,tunic.historicalsociety.entry,,0,0,0,13-22
21100113333213160,165,196615,cutscene_click,basic,6,,260.572668796845,-218.3171938216151,727.0,501.0,,I think he's in trouble!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
21100113333213160,626,780319,cutscene_click,basic,18,,523.9033732538006,-155.00789707094796,635.0,429.0,,I'm putting you in charge of the flag case.,groupconvo_flag,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo_flag,0,0,1,13-22
21100113425333990,193,419151,navigate_click,undefined,5,,274.3815721032426,-22.73613979214648,649.0,323.0,,,boss,tunic.capitol_0.hall,,0,0,1,5-12
21100113431916932,248,399700,person_click,basic,6,,-70.34850090564532,30.00000000000001,338.0,300.0,,Do you know anything about this slip?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
21100113435050736,608,5515391,map_hover,basic,11,,,,,,2450.0,,tunic.capitol_1,tunic.humanecology.frontdesk,,0,0,1,5-12
21100113540365190,774,1137132,person_click,basic,18,,873.9979932040409,-569.9359902274307,776.0,496.0,,I'm investigating this symbol.,expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,1,0,1,13-22
21100113550189270,947,1386716,object_hover,basic,20,,,,,,1514.0,,reader_flag,tunic.library.microfiche,,0,0,1,13-22
